Serving HTTP on 0.0.0.0 port 8000 ...
Traceback (most recent call last):
  File "/usr/lib/python2.7/runpy.py", line 162, in _run_module_as_main
    "__main__", fname, loader, pkg_name)
  File "/usr/lib/python2.7/runpy.py", line 72, in _run_code
    exec code in run_globals
  File "/usr/lib/python2.7/SimpleHTTPServer.py", line 220, in <module>
    test()
  File "/usr/lib/python2.7/SimpleHTTPServer.py", line 216, in test
    BaseHTTPServer.test(HandlerClass, ServerClass)
  File "/usr/lib/python2.7/BaseHTTPServer.py", line 599, in test
    httpd.serve_forever()
  File "/usr/lib/python2.7/SocketServer.py", line 225, in serve_forever
    r, w, e = select.select([self], [], [], poll_interval)
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:23:45] "GET /views/main.html HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:25:59] "GET / HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:25:59] "GET /styles/main.css HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:25:59] "GET /scripts/controllers/main.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:25:59] "GET /views/main.html HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:29:40] "GET / HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:29:40] "GET /styles/main.css HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:29:40] "GET /styles/bootstrap.css HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:29:40] "GET /scripts/filters.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:29:40] "GET /scripts/controllers/main.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:29:40] "GET /scripts/app.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:29:40] "GET /views/main.html HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:29:43] "GET / HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:29:43] "GET /styles/bootstrap.css HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:29:43] "GET /styles/main.css HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:29:43] "GET /scripts/controllers/main.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:29:43] "GET /scripts/filters.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:29:43] "GET /scripts/app.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:29:44] "GET /views/main.html HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:30:15] "GET / HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:30:16] "GET /styles/bootstrap.css HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:30:16] "GET /styles/main.css HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:30:16] "GET /scripts/app.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:30:16] "GET /scripts/controllers/main.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:30:16] "GET /scripts/filters.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:30:16] "GET /views/main.html HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:31:07] "GET / HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:31:07] "GET /styles/bootstrap.css HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:31:07] "GET /styles/main.css HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:31:07] "GET /scripts/app.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:31:07] "GET /scripts/filters.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:31:07] "GET /scripts/controllers/main.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:31:08] "GET /views/main.html HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:31:39] "GET / HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:31:39] "GET /styles/bootstrap.css HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:31:39] "GET /scripts/app.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:31:39] "GET /styles/main.css HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:31:39] "GET /scripts/controllers/main.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:31:39] "GET /scripts/filters.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:31:39] "GET /views/main.html HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:36:39] "GET / HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:36:39] "GET /styles/main.css HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:36:39] "GET /styles/bootstrap.css HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:36:39] "GET /scripts/controllers/main.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:36:39] "GET /scripts/app.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:36:39] "GET /scripts/filters.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:36:40] "GET /views/main.html HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:37:45] "GET / HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:37:45] "GET /styles/bootstrap.css HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:37:45] "GET /styles/main.css HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:37:45] "GET /scripts/controllers/main.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:37:46] "GET /views/main.html HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:39:51] "GET / HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:39:51] "GET /styles/bootstrap.css HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:39:51] "GET /styles/main.css HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:39:51] "GET /scripts/app.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:39:51] "GET /scripts/controllers/main.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:39:51] "GET /scripts/filters.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:39:51] "GET /views/main.html HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:44:53] "GET / HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:44:53] "GET /styles/bootstrap.css HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:44:53] "GET /styles/main.css HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:44:54] "GET /scripts/app.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:44:54] "GET /scripts/controllers/main.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:44:54] "GET /scripts/filters.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:44:54] "GET /views/main.html HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:44:54] "GET /favicon.ico HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:45:37] "GET / HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:45:37] "GET /styles/bootstrap.css HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:45:37] "GET /styles/main.css HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:45:37] "GET /scripts/controllers/main.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:45:37] "GET /scripts/filters.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:45:37] "GET /scripts/app.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:45:38] "GET /views/main.html HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:46:11] "GET / HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:46:12] "GET /styles/main.css HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:46:12] "GET /scripts/controllers/main.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:46:12] "GET /views/main.html HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:46:19] "GET / HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:46:19] "GET /styles/bootstrap.css HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:46:19] "GET /styles/main.css HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:46:19] "GET /scripts/app.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:46:19] "GET /scripts/filters.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:46:19] "GET /scripts/controllers/main.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:46:19] "GET /views/main.html HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:46:20] "GET /favicon.ico HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:46:24] "GET / HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:46:24] "GET /styles/main.css HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:46:24] "GET /styles/bootstrap.css HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:46:24] "GET /scripts/filters.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:46:24] "GET /scripts/controllers/main.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:46:24] "GET /scripts/app.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:46:24] "GET /views/main.html HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:46:25] "GET / HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:46:25] "GET /styles/main.css HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:46:25] "GET /styles/bootstrap.css HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:46:25] "GET /scripts/app.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:46:25] "GET /scripts/controllers/main.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:46:25] "GET /scripts/filters.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:46:25] "GET /views/main.html HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:46:43] "GET / HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:46:43] "GET /styles/main.css HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:46:43] "GET /views/main.html HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:47:16] "GET / HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:47:17] "GET /styles/main.css HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:47:17] "GET /styles/bootstrap.css HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:47:17] "GET /scripts/filters.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:47:17] "GET /scripts/controllers/main.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:47:17] "GET /scripts/app.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:47:17] "GET /views/main.html HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:48:34] "GET / HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:48:35] "GET /styles/main.css HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:48:35] "GET /styles/bootstrap.css HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:48:35] "GET /scripts/filters.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:48:35] "GET /scripts/controllers/main.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:48:35] "GET /scripts/app.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:48:35] "GET /views/main.html HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:49:27] "GET / HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:49:27] "GET /styles/bootstrap.css HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:49:28] "GET /styles/main.css HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:49:28] "GET /scripts/app.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:49:28] "GET /scripts/filters.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:49:28] "GET /scripts/controllers/main.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:49:28] "GET /views/main.html HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:49:40] "GET / HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:49:41] "GET /styles/bootstrap.css HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:49:41] "GET /styles/main.css HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:49:41] "GET /scripts/filters.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:49:41] "GET /scripts/app.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:49:41] "GET /scripts/controllers/main.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:49:41] "GET /views/main.html HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:50:26] "GET / HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:50:26] "GET /styles/bootstrap.css HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:50:26] "GET /styles/main.css HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:50:26] "GET /scripts/app.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:50:26] "GET /scripts/controllers/main.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:50:26] "GET /scripts/filters.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:50:27] "GET /views/main.html HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:50:36] "GET / HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:50:36] "GET /scripts/controllers/main.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:50:36] "GET /styles/main.css HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:50:36] "GET /views/main.html HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:50:50] "GET / HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:50:51] "GET /styles/main.css HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:50:51] "GET /styles/bootstrap.css HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:50:51] "GET /scripts/app.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:50:51] "GET /scripts/controllers/main.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:50:51] "GET /scripts/filters.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:50:51] "GET /views/main.html HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:51:28] "GET / HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:51:28] "GET /styles/bootstrap.css HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:51:28] "GET /styles/main.css HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:51:28] "GET /scripts/filters.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:51:28] "GET /scripts/controllers/main.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:51:28] "GET /scripts/app.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:51:29] "GET /views/main.html HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:51:30] "GET / HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:51:30] "GET /styles/main.css HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:51:30] "GET /scripts/controllers/main.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:51:31] "GET /views/main.html HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:51:54] "GET / HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:51:54] "GET /styles/bootstrap.css HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:51:54] "GET /styles/main.css HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:51:54] "GET /scripts/app.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:51:54] "GET /scripts/controllers/main.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:51:54] "GET /scripts/filters.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:51:54] "GET /views/main.html HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:52:16] "GET / HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:52:17] "GET /styles/main.css HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:52:17] "GET /scripts/controllers/main.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:52:17] "GET /views/main.html HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:52:38] "GET / HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:52:39] "GET /styles/bootstrap.css HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:52:39] "GET /styles/main.css HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:52:39] "GET /scripts/app.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:52:39] "GET /scripts/controllers/main.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:52:39] "GET /scripts/filters.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:52:39] "GET / HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:52:40] "GET /views/main.html HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:52:40] "GET /scripts/controllers/main.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:52:40] "GET /views/main.html HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:54:48] "GET / HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:54:48] "GET /styles/main.css HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:54:48] "GET /styles/bootstrap.css HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:54:48] "GET /scripts/filters.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:54:48] "GET /scripts/controllers/main.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:54:48] "GET /scripts/app.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:54:48] "GET /views/main.html HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:55:32] "GET / HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:55:32] "GET /styles/bootstrap.css HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:55:32] "GET /styles/main.css HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:55:32] "GET /scripts/app.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:55:32] "GET /scripts/controllers/main.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:55:32] "GET /scripts/filters.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:55:33] "GET /views/main.html HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:58:12] "GET / HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:58:12] "GET /styles/main.css HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:58:12] "GET /styles/bootstrap.css HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:58:12] "GET /scripts/app.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:58:12] "GET /scripts/controllers/main.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:58:12] "GET /scripts/filters.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:58:12] "GET /views/main.html HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:59:06] "GET / HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:59:07] "GET /styles/main.css HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:59:07] "GET /styles/bootstrap.css HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:59:07] "GET /scripts/filters.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:59:07] "GET /scripts/controllers/main.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:59:07] "GET /scripts/app.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 00:59:07] "GET /views/main.html HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 01:00:07] "GET / HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 01:00:07] "GET /styles/bootstrap.css HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 01:00:07] "GET /styles/main.css HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 01:00:07] "GET /scripts/filters.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 01:00:07] "GET /scripts/controllers/main.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 01:00:07] "GET /scripts/app.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 01:00:08] "GET /views/main.html HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 01:00:16] "GET / HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 01:00:17] "GET /styles/bootstrap.css HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 01:00:17] "GET /styles/main.css HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 01:00:17] "GET /scripts/app.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 01:00:17] "GET /scripts/filters.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 01:00:17] "GET /scripts/controllers/main.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 01:00:17] "GET /views/main.html HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 01:01:32] "GET / HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 01:01:32] "GET /scripts/filters.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 01:01:32] "GET /scripts/controllers/main.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 01:01:32] "GET /scripts/app.js HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 01:01:32] "GET /styles/main.css HTTP/1.1" 200 -
ip-192-168-237-1.ec2.internal - - [08/Sep/2013 01:01:32] "GET /styles/bootstrap.css HTTP/1.1" 200 -
